389,NULL,292.82,0,Inhalant-induced major neurocognitive disorder
390,F18.17,NULL,0,"Inhalant-induced major neurocognitive disorder, With mild use disorder"
391,F18.27,NULL,0,"Inhalant-induced major neurocognitive disorder, With moderate or severe use disorder"
392,F18.97,NULL,0,"Inhalant-induced major neurocognitive disorder, Without use disorder"
393,NULL,292.89,0,Inhalant-induced mild neurocognitive disorder
394,F18.188,NULL,0,"Inhalant-induced mild neurocognitive disorder, With mild use disorder"
395,F18.288,NULL,0,"Inhalant-induced mild neurocognitive disorder, With moderate or severe use disorder"
396,F18.988,NULL,0,"Inhalant-induced mild neurocognitive disorder, Without use disorder"
397,NULL,292.9,0,Inhalant-induced psychotic disorder
398,F18.159,NULL,0,"Inhalant-induced psychotic disorder, With mild use disorder"
399,F18.259,NULL,0,"Inhalant-induced psychotic disorder, With moderate or severe use disorder"
400,F18.959,NULL,0,"Inhalant-induced psychotic disorder, Without use disorder"
401,G47.00,780.52,0,Insomnia disorder
402,Z59.7,V60.2,0,Insufficient social insurance or welfare support
403,NULL,319,0,Intellectual disability (intellectual developmental disorder)
404,F70,317,0,"Intellectual disability (intellectual developmental disorder), Mild"
405,F71,318,0,"Intellectual disability (intellectual developmental disorder), Moderate"
406,F73,318.2,0,"Intellectual disability (intellectual developmental disorder), Profound"
407,F72,318.1,0,"Intellectual disability (intellectual developmental disorder), Severe"
408,F63.81,312.34,0,Intermittent explosive disorder
409,F63.2,312.32,0,Kleptomania
410,Z59.4,V60.2,0,Lack of adequate food or safe drinking water
411,F80.9,315.39,0,Language disorder
412,Z59.6,V60.2,0,Low income
413,NULL,NULL,0,"Major depressive disorder, Recurrent episode"
414,F33.42,296.36,0,"Major depressive disorder, Recurrent episode, In full remission"
415,F33.41,296.35,0,"Major depressive disorder, Recurrent episode, In partial remission"
416,F33.0,296.31,0,"Major depressive disorder, Recurrent episode, Mild"
417,F33.1,296.32,0,"Major depressive disorder, Recurrent episode, Moderate"
418,F33.2,296.33,0,"Major depressive disorder, Recurrent episode, Severe"
419,F33.9,296.3,0,"Major depressive disorder, Recurrent episode, Unspecified"
420,F33.3,296.34,0,"Major depressive disorder, Recurrent episode, With psychotic features"
421,NULL,NULL,0,"Major depressive disorder, Single episode"
422,F32.5,296.26,0,"Major depressive disorder, Single episode, In full remission"
423,F32.4,296.25,0,"Major depressive disorder, Single episode, In partial remission"
424,F32.0,296.21,0,"Major depressive disorder, Single episode, Mild"
425,F32.1,296.22,0,"Major depressive disorder, Single episode, Moderate"
426,F32.2,296.23,0,"Major depressive disorder, Single episode, Severe"
427,F32.9,296.2,0,"Major depressive disorder, Single episode, Unspecified"
428,F32.3,296.24,0,"Major depressive disorder, Single episode, With psychotic features"
429,G31.9,331.9,0,"Major frontotemporal neurocognitive disorder, Possible"
430,NULL,NULL,0,"[Frontotemporal disease +] Major frontotemporal neurocognitive disorder, Probable"
431,[G31.09 +] F02.81,[331.19 +] 294.11,0,"[Frontotemporal disease +] Major frontotemporal neurocognitive disorder, Probable, With behavioral disturbance"
432,[G31.09 +] F02.80,[331.19 +] 294.10,0,"[Frontotemporal disease +] Major frontotemporal neurocognitive disorder, Probable, Without behavioral disturbance"
433,[G31.09 +] G31.9,[331.19 +] 331.9,0,"Major neurocognitive disorder due to Alzheimer's disease, Possible"
434,NULL,NULL,0,"[Alzheimer's disease +] Major neurocognitive disorder due to Alzheimer's disease, Probable"
435,[G30.9 +] F02.81,[331.0 +] 294.11,0,"[Alzheimer's disease +] Major neurocognitive disorder due to Alzheimer's disease, Probable, With behavioral disturbance"
436,[G30.9 +] F02.80,[331.0 +] 294.10,0,"[Alzheimer's disease +] Major neurocognitive disorder due to Alzheimer's disease, Probable, Without behavioral disturbance"
437,NULL,NULL,0,Major neurocognitive disorder due to another medical condition
438,F02.81,294.11,0,"Major neurocognitive disorder due to another medical condition, With behavioral disturbance"
439,F02.80,294.1,0,"Major neurocognitive disorder due to another medical condition, Without behavioral disturbance"
440,NULL,NULL,0,[HIV infection +] Major neurocognitive disorder due to HIV infection
441,[B20 +] F02.81,[042 +] 294.11,0,"[HIV infection +] Major neurocognitive disorder due to HIV infection, With behavioral disturbance"
442,[B20 +] F02.80,[042 +] 294.10,0,"[HIV infection +] Major neurocognitive disorder due to HIV infection, Without behavioral disturbance"
443,NULL,NULL,0,[Huntington's disease +] Major neurocognitive disorder due to Huntington's disease
444,[G10 +] F02.81,[333.4 +] 294.11,0,"[Huntington's disease +] Major neurocognitive disorder due to Huntington's disease, With behavioral disturbance"
445,[G10 +] F02.80,[333.4 +] 294.10,0,"[Huntington's disease +] Major neurocognitive disorder due to Huntington's disease, Without behavioral disturbance"
446,NULL,NULL,0,Major neurocognitive disorder due to multiple etiologies
447,F02.81,294.11,0,"Major neurocognitive disorder due to multiple etiologies, With behavioral disturbance"
448,F02.80,294.1,0,"Major neurocognitive disorder due to multiple etiologies, Without behavioral disturbance"
449,G31.9,331.9,0,"Major neurocognitive disorder due to Parkinson's disease, Possible"
450,NULL,NULL,0,"[Parkinson's disease +] Major neurocognitive disorder due to Parkinson's disease, Probable"
451,[G20 +] F02.81,[332.0 +] 294.11,0,"[Parkinson's disease +] Major neurocognitive disorder due to Parkinson's disease, Probable, With behavioral disturbance"
452,[G20 +] F02.80,[332.0 +] 294.10,0,"[Parkinson's disease +] Major neurocognitive disorder due to Parkinson's disease, Probable, Without behavioral disturbance"
453,NULL,NULL,0,[Prion disease +] Major neurocognitive disorder due to prion disease
454,[A81.9 +] F02.81,[046.79 +] 294.11,0,"[Prion disease +] Major neurocognitive disorder due to prion disease, With behavioral disturbance"
455,[A81.9 +] F02.80,[046.79 +] 294.10,0,"[Prion disease +] Major neurocognitive disorder due to prion disease, Without behavioral disturbance"
456,NULL,NULL,0,"[Late effect of intracranial injury without skull fracture (ICD-9-CM) / Diffuse traumatic brain injury with loss of consciousness of unspecified duration, sequela (ICD-10-CM) +] Major neurocognitive disorder due to traumatic brain injury"
457,[S06.2X9S +] F02.81,[907.0 +] 294.11,0,"[Late effect of intracranial injury without skull fracture (ICD-9-CM) / Diffuse traumatic brain injury with loss of consciousness of unspecified duration, sequela (ICD-10-CM) +] Major neurocognitive disorder due to traumatic brain injury, With behavioral disturbance"
458,[S06.2X9S +] F02.80,[907.0 +] 294.10,0,"[Late effect of intracranial injury without skull fracture (ICD-9-CM) / Diffuse traumatic brain injury with loss of consciousness of unspecified duration, sequela (ICD-10-CM) +] Major neurocognitive disorder due to traumatic brain injury, Without behavioral disturbance"
459,G31.9,331.9,0,"Major neurocognitive disorder with Lewy bodies, Possible"
460,NULL,NULL,0,"[Lewy body disease +] Major neurocognitive disorder with Lewy bodies, Probable"
461,[G31.83 +] F02.81,[331.82 +] 294.11,0,"[Lewy body disease +] Major neurocognitive disorder with Lewy bodies, Probable, With behavioral disturbance"
462,[G31.83 +] F02.80,[331.82 +] 294.10,0,"[Lewy body disease +] Major neurocognitive disorder with Lewy bodies, Probable, Without behavioral disturbance"
463,G31.9,331.9,0,"Major vascular neurocognitive disorder, Possible"
464,NULL,NULL,0,"Major vascular neurocognitive disorder, Probable"
465,F01.51,290.4,0,"Major vascular neurocognitive disorder, Probable, With behavioral disturbance"
466,F01.50,290.4,0,"Major vascular neurocognitive disorder, Probable, Without behavioral disturbance"
467,F52.0,302.71,0,Male hypoactive sexual desire disorder
468,Z76.5,V65.2,0,Malingering
469,G25.71,333.99,0,Medication-induced acute akathisia
470,G24.02,333.72,0,Medication-induced acute dystonia
471,see specific substances,292.81,0,Medication-induced delirium
472,see specific substances,292.81,0,Medication-induced delirium
473,G25.1,333.1,0,Medication-induced postural tremor
474,G31.84,331.83,0,Mild frontotemporal neurocognitive disorder
475,G31.84,331.83,0,Mild neurocognitive disorder due to Alzheimer's disease
476,G31.84,331.83,0,Mild neurocognitive disorder due to another medical condition
477,G31.84,331.83,0,Mild neurocognitive disorder due to HIV infection
478,G31.84,331.83,0,Mild neurocognitive disorder due to Huntington's disease
479,G31.84,331.83,0,Mild neurocognitive disorder due to multiple etiologies
480,G31.84,331.83,0,Mild neurocognitive disorder due to Parkinson's disease
481,G31.84,331.83,0,Mild neurocognitive disorder due to prion disease
482,G31.84,331.83,0,Mild neurocognitive disorder due to traumatic brain injury
483,G31.84,331.83,0,Mild neurocognitive disorder with Lewy bodies
484,G31.84,331.83,0,Mild vascular neurocognitive disorder
485,F60.81,301.81,0,Narcissistic personality disorder
486,NULL,NULL,0,Narcolepsy
487,G47.429,347.1,0,Narcolepsy secondary to another medical condition
488,G47.411,347.01,0,Narcolepsy with cataplexy but without hypocretin deficiency
489,G47.419,347,0,Narcolepsy without cataplexy but with hypocretin deficiency
490,G21.0,333.92,0,Neuroleptic malignant syndrome
491,G21.11,332.1,0,Neuroleptic-induced parkinsonism
492,F51.5,307.47,0,Nightmare disorder
493,Z03.89,V71.09,0,No Diagnosis or Condition on Axis I / No Diagnosis on Axis II [DSM-IV]
494,Z91.19,V15.81,0,Nonadherence to medical treatment
495,NULL,NULL,0,Non-rapid eye movement sleep arousal disorders
496,F51.4,307.46,0,"Non-rapid eye movement sleep arousal disorders, Sleep terror type"
497,F51.3,307.46,0,"Non-rapid eye movement sleep arousal disorders, Sleepwalking type"
498,F06.8,294.8,0,Obsessive-compulsive and related disorder due to another medical condition
499,F42,300.3,1,Obsessive-compulsive disorder
500,F60.5,301.4,0,Obsessive-compulsive personality disorder
501,G47.33,327.23,0,Obstructive sleep apnea hypopnea
502,NULL,292.89,0,Opioid intoxication
503,NULL,292.81,0,Opioid intoxication delirium
504,F11.121,NULL,0,"Opioid intoxication delirium, With mild use disorder"
505,F11.221,NULL,0,"Opioid intoxication delirium, With moderate or severe use disorder"
506,F11.921,NULL,0,"Opioid intoxication delirium, Without use disorder"
507,NULL,NULL,0,"Opioid intoxication, With perceptual disturbances"
508,F11.122,NULL,0,"Opioid intoxication, With perceptual disturbances, With mild use disorder"
509,F11.222,NULL,0,"Opioid intoxication, With perceptual disturbances, With moderate or severe use disorder"
510,F11.922,NULL,0,"Opioid intoxication, With perceptual disturbances, Without use disorder"
511,NULL,NULL,0,"Opioid intoxication, Without perceptual disturbances"
512,F11.129,NULL,0,"Opioid intoxication, Without perceptual disturbances, With mild use disorder"
513,F11.229,NULL,0,"Opioid intoxication, Without perceptual disturbances, With moderate or severe use disorder"
514,F11.929,NULL,0,"Opioid intoxication, Without perceptual disturbances, Without use disorder"
515,NULL,NULL,0,Opioid use disorder
516,F11.10,305.5,0,"Opioid use disorder, Mild"
517,F11.20,304,0,"Opioid use disorder, Moderate"
518,F11.20,304,0,"Opioid use disorder, Severe"
519,F11.23,292,0,Opioid withdrawal
520,F11.23,292,0,Opioid withdrawal delirium
521,NULL,292.89,0,Opioid-induced anxiety disorder
522,F11.188,NULL,0,"Opioid-induced anxiety disorder, With mild use disorder"
523,F11.288,NULL,0,"Opioid-induced anxiety disorder, With moderate or severe use disorder"
524,F11.988,NULL,0,"Opioid-induced anxiety disorder, Without use disorder"
525,F11.921,NULL,0,Opioid-induced delirium
526,NULL,292.84,0,Opioid-induced depressive disorder
527,F11.14,NULL,0,"Opioid-induced depressive disorder, With mild use disorder"
528,F11.24,NULL,0,"Opioid-induced depressive disorder, With moderate or severe use disorder"
529,F11.94,NULL,0,"Opioid-induced depressive disorder, Without use disorder"
530,NULL,292.89,0,Opioid-induced sexual dysfunction
531,F11.181,NULL,0,"Opioid-induced sexual dysfunction, With mild use disorder"
532,F11.281,NULL,0,"Opioid-induced sexual dysfunction, With moderate or severe use disorder"
533,F11.981,NULL,0,"Opioid-induced sexual dysfunction, Without use disorder"
534,NULL,292.85,0,Opioid-induced sleep disorder
535,F11.182,NULL,0,"Opioid-induced sleep disorder, With mild use disorder"
536,F11.282,NULL,0,"Opioid-induced sleep disorder, With moderate or severe use disorder"
537,F11.982,NULL,0,"Opioid-induced sleep disorder, Without use disorder"
538,F91.3,313.81,0,Oppositional defiant disorder
539,NULL,292.89,0,Other (or unknown) substance intoxication
540,NULL,292.81,0,Other (or unknown) substance intoxication delirium
541,F19.121,NULL,0,"Other (or unknown) substance intoxication delirium, With mild use disorder"
542,F19.221,NULL,0,"Other (or unknown) substance intoxication delirium, With moderate or severe use disorder"
543,F19.921,NULL,0,"Other (or unknown) substance intoxication delirium, Without use disorder"
544,F19.129,NULL,0,"Other (or unknown) substance intoxication, With mild use disorder"
545,F19.229,NULL,0,"Other (or unknown) substance intoxication, With moderate or severe use disorder"
546,F19.929,NULL,0,"Other (or unknown) substance intoxication, Without use disorder"
547,NULL,NULL,0,Other (or unknown) substance use disorder
548,F19.10,305.9,0,"Other (or unknown) substance use disorder, Mild"
549,F19.20,304.9,0,"Other (or unknown) substance use disorder, Moderate"
550,F19.20,304.9,0,"Other (or unknown) substance use disorder, Severe"
551,F19.239,292,0,Other (or unknown) substance withdrawal
552,F19.231,292,0,Other (or unknown) substance withdrawal delirium
553,NULL,292.89,0,Other (or unknown) substance-induced anxiety disorder
554,F19.180,NULL,0,"Other (or unknown) substance-induced anxiety disorder, With mild use disorder"
555,F19.280,NULL,0,"Other (or unknown) substance-induced anxiety disorder, With moderate or severe use disorder"
556,F19.980,NULL,0,"Other (or unknown) substance-induced anxiety disorder, Without use disorder"
557,NULL,292.84,1,Other (or unknown) substance-induced bipolar and related disorder
558,F19.14,NULL,0,"Other (or unknown) substance-induced bipolar and related disorder, With mild use disorder"
559,F19.24,NULL,0,"Other (or unknown) substance-induced bipolar and related disorder, With moderate or severe use disorder"
560,F19.94,NULL,0,"Other (or unknown) substance-induced bipolar and related disorder, Without use disorder"
561,F19.921,NULL,0,Other (or unknown) substance-induced delirium
562,NULL,292.84,1,Other (or unknown) substance-induced depressive disorder
563,F19.14,NULL,0,"Other (or unknown) substance-induced depressive disorder, With mild use disorder"
564,F19.24,NULL,0,"Other (or unknown) substance-induced depressive disorder, With moderate or severe use disorder"
565,F19.94,NULL,0,"Other (or unknown) substance-induced depressive disorder, Without use disorder"
566,NULL,292.82,0,Other (or unknown) substance-induced major neurocognitive disorder
567,F19.17,NULL,0,"Other (or unknown) substance-induced major neurocognitive disorder, With mild use disorder"
568,F19.27,NULL,0,"Other (or unknown) substance-induced major neurocognitive disorder, With moderate or severe use disorder"
569,F19.97,NULL,0,"Other (or unknown) substance-induced major neurocognitive disorder, Without use disorder"
570,NULL,292.89,0,Other (or unknown) substance-induced mild neurocognitive disorder
571,F19.188,NULL,0,"Other (or unknown) substance-induced mild neurocognitive disorder, With mild use disorder"
572,F19.288,NULL,0,"Other (or unknown) substance-induced mild neurocognitive disorder, With moderate or severe use disorder"
573,F19.988,NULL,0,"Other (or unknown) substance-induced mild neurocognitive disorder, Without use disorder"
574,NULL,292.89,0,Other (or unknown) substance-induced obsessive-compulsive and related disorder
575,F19.188,NULL,0,"Other (or unknown) substance-induced obsessive-compulsive and related disorder, With mild use disorder"
576,F19.288,NULL,0,"Other (or unknown) substance-induced obsessive-compulsive and related disorder, With moderate or severe use disorder"
577,F19.988,NULL,0,"Other (or unknown) substance-induced obsessive-compulsive and related disorder, Without use disorder"
578,NULL,292.9,0,Other (or unknown) substance-induced psychotic disorder
579,F19.159,NULL,0,"Other (or unknown) substance-induced psychotic disorder, With mild use disorder"
580,F19.259,NULL,0,"Other (or unknown) substance-induced psychotic disorder, With moderate or severe use disorder"
581,F19.959,NULL,0,"Other (or unknown) substance-induced psychotic disorder, Without use disorder"
582,NULL,292.89,0,Other (or unknown) substance-induced sexual dysfunction
583,F19.181,NULL,0,"Other (or unknown) substance-induced sexual dysfunction, With mild use disorder"
584,F19.281,NULL,0,"Other (or unknown) substance-induced sexual dysfunction, With moderate or severe use disorder"
585,F19.981,NULL,0,"Other (or unknown) substance-induced sexual dysfunction, Without use disorder"
586,NULL,292.85,0,Other (or unknown) substance-induced sleep disorder
587,F19.182,NULL,0,"Other (or unknown) substance-induced sleep disorder, With mild use disorder"
588,F19.282,NULL,0,"Other (or unknown) substance-induced sleep disorder, With moderate or severe use disorder"
589,F19.982,NULL,0,"Other (or unknown) substance-induced sleep disorder, Without use disorder"
590,NULL,NULL,0,Other adverse effect of medication
591,T50.905A,995.2,0,"Other adverse effect of medication, Initial encounter"
592,T50.905S,995.2,0,"Other adverse effect of medication, Sequelae"
593,T50.905D,995.2,0,"Other adverse effect of medication, Subsequent encounter"
594,NULL,NULL,0,Other circumstances related to adult abuse by nonspouse or nonpartner
595,Z69.82,V62.83,0,"Other circumstances related to adult abuse by nonspouse or nonpartner, Encounter for mental health services for perpetrator of nonspousal adult abuse"
596,Z69.81,V65.49,0,"Other circumstances related to adult abuse by nonspouse or nonpartner, Encounter for mental health services for victim of nonspousal adult abuse"
597,NULL,NULL,0,Other circumstances related to child neglect
598,Z69.021,V62.83,0,"Other circumstances related to child neglect, Encounter for mental health services for perpetrator of nonparental child neglect"
599,Z69.011,V61.22,0,"Other circumstances related to child neglect, Encounter for mental health services for perpetrator of parental child neglect"
600,Z69.010,V61.21,0,"Other circumstances related to child neglect, Encounter for mental health services for victim of child neglect by parent"
601,Z69.020,V61.21,0,"Other circumstances related to child neglect, Encounter for mental health services for victim of nonparental child neglect"
602,NULL,NULL,0,Other circumstances related to child physical abuse
603,Z69.021,V62.83,0,"Other circumstances related to child physical abuse, Encounter for mental health services for perpetrator of nonparental child abuse"
604,Z69.011,V61.22,0,"Other circumstances related to child physical abuse, Encounter for mental health services for perpetrator of parental child abuse"
605,Z69.010,V61.21,0,"Other circumstances related to child physical abuse, Encounter for mental health services for victim of child abuse by parent"
606,Z69.020,V61.21,0,"Other circumstances related to child physical abuse, Encounter for mental health services for victim of nonparental child abuse"
607,NULL,NULL,0,Other circumstances related to child psychological abuse
608,Z69.021,V62.83,0,"Other circumstances related to child psychological abuse, Encounter for mental health services for perpetrator of nonparental child psychological abuse"
609,Z69.011,V61.22,0,"Other circumstances related to child psychological abuse, Encounter for mental health services for perpetrator of parental child psychological abuse"
610,Z69.010,V61.21,0,"Other circumstances related to child psychological abuse, Encounter for mental health services for victim of child psychological abuse by parent"
611,Z69.020,V61.21,0,"Other circumstances related to child psychological abuse, Encounter for mental health services for victim of nonparental child psychological abuse"
612,NULL,NULL,0,Other circumstances related to child sexual abuse
613,Z69.021,V62.83,0,"Other circumstances related to child sexual abuse, Encounter for mental health services for perpetrator of nonparental child sexual abuse"
614,Z69.011,V61.22,0,"Other circumstances related to child sexual abuse, Encounter for mental health services for perpetrator of parental child sexual abuse"
615,Z69.010,V61.21,0,"Other circumstances related to child sexual abuse, Encounter for mental health services for victim of child sexual abuse by parent"
616,Z69.020,V61.21,0,"Other circumstances related to child sexual abuse, Encounter for mental health services for victim of nonparental child sexual abuse"
617,NULL,NULL,0,"Other circumstances related to spouse or partner abuse, Psychological"
618,Z69.12,V61.12,0,"Other circumstances related to spouse or partner abuse, Psychological, Encounter for mental health services for perpetrator of spouse or partner psychological abuse"
619,Z69.11,V61.11,0,"Other circumstances related to spouse or partner abuse, Psychological, Encounter for mental health services for victim of spouse or partner psychological abuse"
620,NULL,NULL,0,Other circumstances related to spouse or partner neglect
621,Z69.12,V61.12,0,"Other circumstances related to spouse or partner neglect, Encounter for mental health services for perpetrator of spouse or partner neglect"
622,Z69.11,V61.11,0,"Other circumstances related to spouse or partner neglect, Encounter for mental health services for victim of spouse or partner neglect"
623,NULL,NULL,0,"Other circumstances related to spouse or partner violence, Physical"
624,Z69.12,V61.12,0,"Other circumstances related to spouse or partner violence, Physical, Encounter for mental health services for perpetrator of spouse or partner violence"
625,Z69.11,V61.11,0,"Other circumstances related to spouse or partner violence, Physical, Encounter for mental health services for victim of spouse or partner violence"
626,NULL,NULL,0,"Other circumstances related to spouse or partner violence, Sexual"
627,Z69.12,V61.12,0,"Other circumstances related to spouse or partner violence, Sexual, Encounter for mental health services for perpetrator of spouse or partner violence"
628,Z69.81,V61.11,0,"Other circumstances related to spouse or partner violence, Sexual, Encounter for mental health services for victim of spouse or partner violence"
629,Z71.9,V65.40,0,Other counseling or consultation
630,NULL,292.89,0,Other hallucinogen intoxication
631,NULL,292.81,0,Other hallucinogen intoxication delirium
632,F16.121,NULL,0,"Other hallucinogen intoxication delirium, With mild use disorder"
633,F16.221,NULL,0,"Other hallucinogen intoxication delirium, With moderate or severe use disorder"
634,F16.921,NULL,0,"Other hallucinogen intoxication delirium, Without use disorder"
635,F16.129,NULL,0,"Other hallucinogen intoxication, With mild use disorder"
636,F16.229,NULL,0,"Other hallucinogen intoxication, With moderate or severe use disorder"
637,F16.929,NULL,0,"Other hallucinogen intoxication, Without use disorder"
638,NULL,NULL,0,Other hallucinogen use disorder
639,F16.10,305.3,0,"Other hallucinogen use disorder, Mild"
640,F16.20,304.5,0,"Other hallucinogen use disorder, Moderate"
641,F16.20,304.5,0,"Other hallucinogen use disorder, Severe"
642,NULL,292.89,0,Other hallucinogen-induced anxiety disorder
643,F16.180,NULL,0,"Other hallucinogen-induced anxiety disorder, With mild use disorder"
644,F16.280,NULL,0,"Other hallucinogen-induced anxiety disorder, With moderate or severe use disorder"
645,F16.980,NULL,0,"Other hallucinogen-induced anxiety disorder, Without use disorder"
646,NULL,292.84,0,Other hallucinogen-induced bipolar and related disorder
647,F16.14,NULL,0,"Other hallucinogen-induced bipolar and related disorder, With mild use disorder"
648,F16.24,NULL,0,"Other hallucinogen-induced bipolar and related disorder, With moderate or severe use disorder"
649,F16.94,NULL,0,"Other hallucinogen-induced bipolar and related disorder, Without use disorder"
650,NULL,292.84,0,Other hallucinogen-induced depressive disorder
651,F16.14,NULL,0,"Other hallucinogen-induced depressive disorder, With mild use disorder"
652,F16.24,NULL,0,"Other hallucinogen-induced depressive disorder, With moderate or severe use disorder"
653,F16.94,NULL,0,"Other hallucinogen-induced depressive disorder, Without use disorder"
654,NULL,292.9,0,Other hallucinogen-induced psychotic disorder
655,F16.159,NULL,0,"Other hallucinogen-induced psychotic disorder, With mild use disorder"
656,F16.259,NULL,0,"Other hallucinogen-induced psychotic disorder, With moderate or severe use disorder"
657,F16.959,NULL,0,"Other hallucinogen-induced psychotic disorder, Without use disorder"
658,G25.79,333.99,0,Other medication-induced movement disorder
659,G21.19,332.1,0,Other medication-induced parkinsonism
660,NULL,NULL,0,Other or unspecified stimulant use disorder
661,F15.10,305.7,0,"Other or unspecified stimulant use disorder, Mild"
662,F15.20,304.4,0,"Other or unspecified stimulant use disorder, Moderate"
663,F15.20,304.4,0,"Other or unspecified stimulant use disorder, Severe"
664,Z91.49,V15.49,0,Other personal history of psychological trauma
665,Z91.89,V15.89,0,Other personal risk factors
666,Z56.9,V62.29,0,Other problem related to employment
667,Z65.8,V62.89,0,Other problem related to psychosocial circumstances
668,F41.8,300.09,0,Other specified anxiety disorder
669,F90.8,314.01,0,Other specified attention-deficit/hyperactivity disorder
670,F31.89,296.89,0,Other specified bipolar and related disorder
671,R41.0,780.09,0,Other specified delirium
672,F32.8,311,0,Other specified depressive disorder
673,F91.8,312.89,0,"Other specified disruptive, impulse-control, and conduct disorder"
674,F44.89,300.15,0,Other specified dissociative disorder
675,NULL,NULL,0,Other specified elimination disorder
676,R15.9,787.6,0,"Other specified elimination disorder, With fecal symptoms"
677,N39.498,788.39,0,"Other specified elimination disorder, With urinary symptoms"
678,F50.8,307.59,0,Other specified feeding or eating disorder
679,F64.8,302.6,0,Other specified gender dysphoria
680,G47.19,780.54,0,Other specified hypersomnolence disorder
681,G47.09,780.52,0,Other specified insomnia disorder
682,F99,300.9,0,Other specified mental disorder
683,F06.8,294.8,0,Other specified mental disorder due to another medical condition
684,F88,315.8,0,Other specified neurodevelopmental disorder
685,F42,300.3,0,Other specified obsessive-compulsive and related disorder
686,F65.89,302.89,0,Other specified paraphilic disorder
687,F60.89,301.89,0,Other specified personality disorder
688,F28,298.8,0,Other specified schizophrenia spectrum and other psychotic disorder
689,F52.8,302.79,0,Other specified sexual dysfunction
690,G47.8,780.59,0,Other specified sleep-wake disorder
691,F45.8,300.89,0,Other specified somatic symptom and related disorder
692,F95.8,307.2,0,Other specified tic disorder
693,F43.8,309.89,0,Other specified trauma- and stressor-related disorder
694,E66.9,278,0,Overweight or obesity
695,NULL,NULL,0,Panic attack specifier
696,F41.0,300.01,1,Panic disorder
697,F60.0,301,0,Paranoid personality disorder
698,Z62.820,V61.20,0,Parent-child relational problem
699,F65.4,302.2,0,Pedophilic disorder
700,F95.1,307.22,0,Persistent (chronic) motor or vocal tic disorder
701,F34.1,300.4,0,Persistent depressive disorder (dysthymia)
702,Z62.812,V15.42,0,Personal history (past history) of neglect in childhood
703,Z62.810,V15.41,0,Personal history (past history) of physical abuse in childhood
704,Z62.811,V15.42,0,Personal history (past history) of psychological abuse in childhood
705,Z62.810,V15.41,0,Personal history (past history) of sexual abuse in childhood
706,Z91.412,V15.42,0,Personal history (past history) of spouse or partner neglect
707,Z91.411,V15.42,0,Personal history (past history) of spouse or partner psychological abuse
708,Z91.410,V15.41,0,"Personal history (past history) of spouse or partner violence, Physical"
709,Z91.410,V15.41,0,"Personal history (past history) of spouse or partner violence, Sexual"
710,Z91.82,V62.22,0,Personal history of military deployment
711,Z91.5,V15.59,0,Personal history of self-harm
712,F07.0,310.1,0,Personality change due to another medical condition
713,Z60.0,V62.89,0,Phase of life problem
714,NULL,292.89,0,Phencyclidine intoxication
715,NULL,292.81,0,Phencyclidine intoxication delirium
716,F16.121,NULL,0,"Phencyclidine intoxication delirium, With mild use disorder"
717,F16.221,NULL,0,"Phencyclidine intoxication delirium, With moderate or severe use disorder"
718,F16.921,NULL,0,"Phencyclidine intoxication delirium, Without use disorder"
719,F16.129,NULL,0,"Phencyclidine intoxication, With mild use disorder"
720,F16.229,NULL,0,"Phencyclidine intoxication, With moderate or severe use disorder"
721,F16.929,NULL,0,"Phencyclidine intoxication, Without use disorder"
722,NULL,NULL,0,Phencyclidine use disorder
723,F16.10,305.9,0,"Phencyclidine use disorder, Mild"
724,F16.20,304.6,0,"Phencyclidine use disorder, Moderate"
725,F16.20,304.6,0,"Phencyclidine use disorder, Severe"
726,NULL,292.89,0,Phencyclidine-induced anxiety disorder
727,F16.180,NULL,0,"Phencyclidine-induced anxiety disorder, With mild use disorder"
728,F16.280,NULL,0,"Phencyclidine-induced anxiety disorder, With moderate or severe use disorder"
729,F16.980,NULL,0,"Phencyclidine-induced anxiety disorder, Without use disorder"
730,NULL,292.84,0,Phencyclidine-induced bipolar and related disorder
731,F16.14,NULL,0,"Phencyclidine-induced bipolar and related disorder, With mild use disorder"
732,F16.24,NULL,0,"Phencyclidine-induced bipolar and related disorder, With moderate or severe use disorder"
733,F16.94,NULL,0,"Phencyclidine-induced bipolar and related disorder, Without use disorder"
734,NULL,292.84,0,Phencyclidine-induced depressive disorder
735,F16.14,NULL,0,"Phencyclidine-induced depressive disorder, With mild use disorder"
736,F16.24,NULL,0,"Phencyclidine-induced depressive disorder, With moderate or severe use disorder"
737,F16.94,NULL,0,"Phencyclidine-induced depressive disorder, Without use disorder"
738,NULL,292.9,0,Phencyclidine-induced psychotic disorder
739,F16.159,NULL,0,"Phencyclidine-induced psychotic disorder, With mild use disorder"
740,F16.259,NULL,0,"Phencyclidine-induced psychotic disorder, With moderate or severe use disorder"
741,F16.959,NULL,0,"Phencyclidine-induced psychotic disorder, Without use disorder"
742,NULL,307.52,0,Pica
743,F50.8,NULL,0,"Pica, In adults"
744,F98.3,NULL,0,"Pica, In children"
745,F43.10,309.81,0,Posttraumatic stress disorder
746,F52.4,302.75,0,Premature (early) ejaculation
747,N94.3,625.4,0,Premenstrual dysphoric disorder
748,Z56.82,V62.21,0,Problem related to current military deployment status
749,Z72.9,V69.9,0,Problem related to lifestyle
750,Z60.2,V60.3,0,Problem related to living alone
751,Z59.3,V60.6,0,Problem related to living in a residential institution
